%time(s) 	 x-pos 	 y-pos 
1.61900000e+01	-4.74224282e-01	3.27973986e-01
1.62000000e+01	-4.70033052e-01	3.33616035e-01
1.62100000e+01	-4.65776172e-01	3.39191347e-01
1.62200000e+01	-4.61454721e-01	3.44699087e-01
1.62300000e+01	-4.57069793e-01	3.50138442e-01
1.62400000e+01	-4.52622495e-01	3.55508616e-01
1.62500000e+01	-4.48113950e-01	3.60808835e-01
1.62600000e+01	-4.43545293e-01	3.66038345e-01
1.62700000e+01	-4.38917671e-01	3.71196413e-01
1.62800000e+01	-4.34232245e-01	3.76282326e-01
1.62900000e+01	-4.29490188e-01	3.81295394e-01
1.63000000e+01	-4.24692685e-01	3.86234949e-01
1.63100000e+01	-4.19840931e-01	3.91100344e-01
1.63200000e+01	-4.14936131e-01	3.95890957e-01
1.63300000e+01	-4.09979502e-01	4.00606187e-01
1.63400000e+01	-4.04972271e-01	4.05245456e-01
1.63500000e+01	-3.99915671e-01	4.09808211e-01
1.63600000e+01	-3.94810945e-01	4.14293921e-01
1.63700000e+01	-3.89659346e-01	4.18702082e-01
1.63800000e+01	-3.84462132e-01	4.23032211e-01
1.63900000e+01	-3.79220567e-01	4.27283852e-01
1.64000000e+01	-3.73935924e-01	4.31456572e-01
1.64100000e+01	-3.68609480e-01	4.35549964e-01
1.64200000e+01	-3.63242516e-01	4.39563644e-01
1.64300000e+01	-3.57836319e-01	4.43497255e-01
1.64400000e+01	-3.52392180e-01	4.47350465e-01
1.64500000e+01	-3.46911391e-01	4.51122967e-01
1.64600000e+01	-3.41395248e-01	4.54814479e-01
1.64700000e+01	-3.35845050e-01	4.58424746e-01
1.64800000e+01	-3.30262096e-01	4.61953536e-01
1.64900000e+01	-3.24647684e-01	4.65400644e-01
1.65000000e+01	-3.19003115e-01	4.68765889e-01
1.65100000e+01	-3.13329689e-01	4.72049120e-01
1.65200000e+01	-3.07628702e-01	4.75250204e-01
1.65300000e+01	-3.01901451e-01	4.78369039e-01
1.65400000e+01	-2.96149229e-01	4.81405546e-01
1.65500000e+01	-2.90373328e-01	4.84359672e-01
1.65600000e+01	-2.84575033e-01	4.87231387e-01
1.65700000e+01	-2.78755627e-01	4.90020688e-01
1.65800000e+01	-2.72916388e-01	4.92727596e-01
1.65900000e+01	-2.67058589e-01	4.95352155e-01
1.66000000e+01	-2.61183494e-01	4.97894436e-01
1.66100000e+01	-2.55292363e-01	5.00354530e-01
1.66200000e+01	-2.49386450e-01	5.02732556e-01
1.66300000e+01	-2.43466997e-01	5.05028652e-01
1.66400000e+01	-2.37535240e-01	5.07242984e-01
1.66500000e+01	-2.31592408e-01	5.09375737e-01
1.66600000e+01	-2.25639717e-01	5.11427120e-01
1.66700000e+01	-2.19678376e-01	5.13397364e-01
1.66800000e+01	-2.13709583e-01	5.15286723e-01
1.66900000e+01	-2.07734522e-01	5.17095470e-01
1.67000000e+01	-2.01754371e-01	5.18823901e-01
1.67100000e+01	-1.95770291e-01	5.20472334e-01
1.67200000e+01	-1.89783435e-01	5.22041103e-01
1.67300000e+01	-1.83794941e-01	5.23530567e-01
1.67400000e+01	-1.77805934e-01	5.24941100e-01
1.67500000e+01	-1.71817526e-01	5.26273099e-01
1.67600000e+01	-1.65830814e-01	5.27526977e-01
1.67700000e+01	-1.59846883e-01	5.28703166e-01
1.67800000e+01	-1.53866802e-01	5.29802116e-01
1.67900000e+01	-1.47891624e-01	5.30824294e-01
1.68000000e+01	-1.41922388e-01	5.31770183e-01
1.68100000e+01	-1.35960117e-01	5.32640284e-01
1.68200000e+01	-1.30005820e-01	5.33435111e-01
1.68300000e+01	-1.24060486e-01	5.34155197e-01
1.68400000e+01	-1.18125091e-01	5.34801088e-01
1.68500000e+01	-1.12200593e-01	5.35373342e-01
1.68600000e+01	-1.06287934e-01	5.35872536e-01
1.68700000e+01	-1.00388037e-01	5.36299255e-01
1.68800000e+01	-9.45018099e-02	5.36654099e-01
1.68900000e+01	-8.86301424e-02	5.36937682e-01
1.69000000e+01	-8.27739064e-02	5.37150627e-01
1.69100000e+01	-7.69339565e-02	5.37293569e-01
1.69200000e+01	-7.11111291e-02	5.37367155e-01
1.69300000e+01	-6.53062433e-02	5.37372040e-01
1.69400000e+01	-5.95200998e-02	5.37308891e-01
1.69500000e+01	-5.37534809e-02	5.37178382e-01
1.69600000e+01	-4.80071517e-02	5.36981198e-01
1.69700000e+01	-4.22818585e-02	5.36718029e-01
1.69800000e+01	-3.65783291e-02	5.36389577e-01
1.69900000e+01	-3.08972739e-02	5.35996547e-01
1.70000000e+01	-2.52393848e-02	5.35539653e-01
1.70100000e+01	-1.96053352e-02	5.35019616e-01
1.70200000e+01	-1.39957809e-02	5.34437159e-01
1.70300000e+01	-8.41135915e-03	5.33793014e-01
1.70400000e+01	-2.85268948e-03	5.33087916e-01
1.70500000e+01	2.67962697e-03	5.32322605e-01
1.70600000e+01	8.18500641e-03	5.31497824e-01
1.70700000e+01	1.36628834e-02	5.30614321e-01
1.70800000e+01	1.91127095e-02	5.29672845e-01
1.70900000e+01	2.45339549e-02	5.28674148e-01
1.71000000e+01	2.99261059e-02	5.27618987e-01
1.71100000e+01	3.52886670e-02	5.26508115e-01
1.71200000e+01	4.06211600e-02	5.25342292e-01
1.71300000e+01	4.59231230e-02	5.24122276e-01
1.71400000e+01	5.11941115e-02	5.22848825e-01
1.71500000e+01	5.64336975e-02	5.21522698e-01
1.71600000e+01	6.16414693e-02	5.20144655e-01
1.71700000e+01	6.68170316e-02	5.18715452e-01
1.71800000e+01	7.19600053e-02	5.17235848e-01
1.71900000e+01	7.70700269e-02	5.15706599e-01
1.72000000e+01	8.21467491e-02	5.14128458e-01
1.72100000e+01	8.71898394e-02	5.12502177e-01
1.72200000e+01	9.21989811e-02	5.10828506e-01
1.72300000e+01	9.71738718e-02	5.09108192e-01
1.72400000e+01	1.02114225e-01	5.07341980e-01
1.72500000e+01	1.07019767e-01	5.05530611e-01
1.72600000e+01	1.11890240e-01	5.03674822e-01
1.72700000e+01	1.16725399e-01	5.01775347e-01
1.72800000e+01	1.21525014e-01	4.99832916e-01
1.72900000e+01	1.26288869e-01	4.97848255e-01
1.73000000e+01	1.31016758e-01	4.95822085e-01
1.73100000e+01	1.35708490e-01	4.93755121e-01
1.73200000e+01	1.40363889e-01	4.91648077e-01
1.73300000e+01	1.44982787e-01	4.89501658e-01
1.73400000e+01	1.49565032e-01	4.87316565e-01
1.73500000e+01	1.54110482e-01	4.85093494e-01
1.73600000e+01	1.58619007e-01	4.82833134e-01
1.73700000e+01	1.63090488e-01	4.80536170e-01
1.73800000e+01	1.67524819e-01	4.78203280e-01
1.73900000e+01	1.71921901e-01	4.75835135e-01
1.74000000e+01	1.76281651e-01	4.73432401e-01
1.74100000e+01	1.80603991e-01	4.70995736e-01
1.74200000e+01	1.84888855e-01	4.68525794e-01
1.74300000e+01	1.89136189e-01	4.66023220e-01
1.74400000e+01	1.93345946e-01	4.63488653e-01
1.74500000e+01	1.97518087e-01	4.60922725e-01
1.74600000e+01	2.01652586e-01	4.58326061e-01
1.74700000e+01	2.05749423e-01	4.55699278e-01
1.74800000e+01	2.09808585e-01	4.53042989e-01
1.74900000e+01	2.13830071e-01	4.50357795e-01
1.75000000e+01	2.17813885e-01	4.47644294e-01
1.75100000e+01	2.21760040e-01	4.44903074e-01
1.75200000e+01	2.25668555e-01	4.42134717e-01
1.75300000e+01	2.29539459e-01	4.39339797e-01
1.75400000e+01	2.33372783e-01	4.36518879e-01
1.75500000e+01	2.37168570e-01	4.33672524e-01
1.75600000e+01	2.40926866e-01	4.30801283e-01
1.75700000e+01	2.44647725e-01	4.27905699e-01
1.75800000e+01	2.48331205e-01	4.24986309e-01
1.75900000e+01	2.51977370e-01	4.22043642e-01
1.76000000e+01	2.55586293e-01	4.19078219e-01
1.76100000e+01	2.59158047e-01	4.16090553e-01
1.76200000e+01	2.62692713e-01	4.13081152e-01
1.76300000e+01	2.66190377e-01	4.10050512e-01
1.76400000e+01	2.69651127e-01	4.06999126e-01
1.76500000e+01	2.73075059e-01	4.03927477e-01
1.76600000e+01	2.76462270e-01	4.00836041e-01
1.76700000e+01	2.79812863e-01	3.97725286e-01
1.76800000e+01	2.83126944e-01	3.94595675e-01
1.76900000e+01	2.86404622e-01	3.91447660e-01
1.77000000e+01	2.89646009e-01	3.88281688e-01
1.77100000e+01	2.92851222e-01	3.85098199e-01
1.77200000e+01	2.96020380e-01	3.81897625e-01
1.77300000e+01	2.99153604e-01	3.78680391e-01
1.77400000e+01	3.02251019e-01	3.75446914e-01
1.77500000e+01	3.05312751e-01	3.72197606e-01
1.77600000e+01	3.08338930e-01	3.68932870e-01
1.77700000e+01	3.11329685e-01	3.65653104e-01
1.77800000e+01	3.14285151e-01	3.62358697e-01
1.77900000e+01	3.17205462e-01	3.59050033e-01
1.78000000e+01	3.20090755e-01	3.55727489e-01
1.78100000e+01	3.22941167e-01	3.52391435e-01
1.78200000e+01	3.25756837e-01	3.49042234e-01
1.78300000e+01	3.28537907e-01	3.45680244e-01
1.78400000e+01	3.31284516e-01	3.42305816e-01
1.78500000e+01	3.33996808e-01	3.38919294e-01
1.78600000e+01	3.36674925e-01	3.35521016e-01
1.78700000e+01	3.39319012e-01	3.32111316e-01
1.78800000e+01	3.41929212e-01	3.28690518e-01
1.78900000e+01	3.44505670e-01	3.25258944e-01
1.79000000e+01	3.47048532e-01	3.21816908e-01
1.79100000e+01	3.49557941e-01	3.18364720e-01
1.79200000e+01	3.52034043e-01	3.14902681e-01
1.79300000e+01	3.54476984e-01	3.11431090e-01
1.79400000e+01	3.56886908e-01	3.07950240e-01
1.79500000e+01	3.59263961e-01	3.04460416e-01
1.79600000e+01	3.61608285e-01	3.00961902e-01
1.79700000e+01	3.63920027e-01	2.97454972e-01
1.79800000e+01	3.66199328e-01	2.93939900e-01
1.79900000e+01	3.68446332e-01	2.90416951e-01
1.80000000e+01	3.70661181e-01	2.86886387e-01
1.80100000e+01	3.72844017e-01	2.83348466e-01
1.80200000e+01	3.74994980e-01	2.79803438e-01
1.80300000e+01	3.77114210e-01	2.76251554e-01
1.80400000e+01	3.79201846e-01	2.72693054e-01
1.80500000e+01	3.81258025e-01	2.69128180e-01
1.80600000e+01	3.83282885e-01	2.65557165e-01
1.80700000e+01	3.85276561e-01	2.61980239e-01
1.80800000e+01	3.87239186e-01	2.58397631e-01
1.80900000e+01	3.89170895e-01	2.54809562e-01
1.81000000e+01	3.91071819e-01	2.51216251e-01
1.81100000e+01	3.92942089e-01	2.47617914e-01
1.81200000e+01	3.94781833e-01	2.44014762e-01
1.81300000e+01	3.96591179e-01	2.40407002e-01
1.81400000e+01	3.98370253e-01	2.36794839e-01
1.81500000e+01	4.00119181e-01	2.33178476e-01
1.81600000e+01	4.01838084e-01	2.29558108e-01
1.81700000e+01	4.03527085e-01	2.25933932e-01
1.81800000e+01	4.05186304e-01	2.22306138e-01
1.81900000e+01	4.06815859e-01	2.18674916e-01
1.82000000e+01	4.08415866e-01	2.15040452e-01
1.82100000e+01	4.09986441e-01	2.11402928e-01
1.82200000e+01	4.11527697e-01	2.07762525e-01
1.82300000e+01	4.13039746e-01	2.04119422e-01
1.82400000e+01	4.14522697e-01	2.00473793e-01
1.82500000e+01	4.15976659e-01	1.96825811e-01
1.82600000e+01	4.17401737e-01	1.93175648e-01
1.82700000e+01	4.18798038e-01	1.89523472e-01
1.82800000e+01	4.20165663e-01	1.85869448e-01
1.82900000e+01	4.21504715e-01	1.82213742e-01
1.83000000e+01	4.22815292e-01	1.78556516e-01
1.83100000e+01	4.24097492e-01	1.74897930e-01
1.83200000e+01	4.25351411e-01	1.71238143e-01
1.83300000e+01	4.26577143e-01	1.67577313e-01
1.83400000e+01	4.27774782e-01	1.63915594e-01
1.83500000e+01	4.28944417e-01	1.60253140e-01
1.83600000e+01	4.30086137e-01	1.56590104e-01
1.83700000e+01	4.31200031e-01	1.52926637e-01
1.83800000e+01	4.32286183e-01	1.49262889e-01
1.83900000e+01	4.33344677e-01	1.45599008e-01
1.84000000e+01	4.34375597e-01	1.41935141e-01
1.84100000e+01	4.35379021e-01	1.38271436e-01
1.84200000e+01	4.36355031e-01	1.34608036e-01
1.84300000e+01	4.37303702e-01	1.30945087e-01
1.84400000e+01	4.38225111e-01	1.27282732e-01
1.84500000e+01	4.39119332e-01	1.23621115e-01
1.84600000e+01	4.39986438e-01	1.19960376e-01
1.84700000e+01	4.40826500e-01	1.16300657e-01
1.84800000e+01	4.41639588e-01	1.12642099e-01
1.84900000e+01	4.42425770e-01	1.08984842e-01
1.85000000e+01	4.43185113e-01	1.05329027e-01
1.85100000e+01	4.43917683e-01	1.01674792e-01
1.85200000e+01	4.44623544e-01	9.80222767e-02
1.85300000e+01	4.45302758e-01	9.43716196e-02
1.85400000e+01	4.45955388e-01	9.07229594e-02
1.85500000e+01	4.46581494e-01	8.70764346e-02
1.85600000e+01	4.47181134e-01	8.34321831e-02
1.85700000e+01	4.47754368e-01	7.97903434e-02
1.85800000e+01	4.48301251e-01	7.61510536e-02
1.85900000e+01	4.48821840e-01	7.25144519e-02
1.86000000e+01	4.49316189e-01	6.88806768e-02
1.86100000e+01	4.49784353e-01	6.52498667e-02
1.86200000e+01	4.50226383e-01	6.16221603e-02
1.86300000e+01	4.50642333e-01	5.79976963e-02
1.86400000e+01	4.51032252e-01	5.43766139e-02
1.86500000e+01	4.51396191e-01	5.07590528e-02
1.86600000e+01	4.51734200e-01	4.71451525e-02
1.86700000e+01	4.52046327e-01	4.35350534e-02
1.86800000e+01	4.52332621e-01	3.99288960e-02
1.86900000e+01	4.52593128e-01	3.63268215e-02
1.87000000e+01	4.52827896e-01	3.27289714e-02
1.87100000e+01	4.53036971e-01	2.91354879e-02
1.87200000e+01	4.53220398e-01	2.55465135e-02
1.87300000e+01	4.53378224e-01	2.19621916e-02
1.87400000e+01	4.53510493e-01	1.83826660e-02
1.87500000e+01	4.53617250e-01	1.48080813e-02
1.87600000e+01	4.53698539e-01	1.12385824e-02
1.87700000e+01	4.53754405e-01	7.67431559e-03
1.87800000e+01	4.53784891e-01	4.11542711e-03
1.87900000e+01	4.53790042e-01	5.62064361e-04
1.88000000e+01	4.53769902e-01	-2.98562463e-03
1.88100000e+01	4.53724514e-01	-6.52749111e-03
1.88200000e+01	4.53653922e-01	-1.00633855e-02
1.88300000e+01	4.53558171e-01	-1.35931572e-02
1.88400000e+01	4.53437305e-01	-1.71166553e-02
1.88500000e+01	4.53291367e-01	-2.06337278e-02
1.88600000e+01	4.53120403e-01	-2.41442217e-02
1.88700000e+01	4.52924458e-01	-2.76479836e-02
1.88800000e+01	4.52703577e-01	-3.11448589e-02
1.88900000e+01	4.52457806e-01	-3.46346924e-02
1.89000000e+01	4.52187191e-01	-3.81173277e-02
1.89100000e+01	4.51891779e-01	-4.15926081e-02
1.89200000e+01	4.51571618e-01	-4.50603756e-02
1.89300000e+01	4.51226755e-01	-4.85204716e-02
1.89400000e+01	4.50857240e-01	-5.19727366e-02
1.89500000e+01	4.50463122e-01	-5.54170102e-02
1.89600000e+01	4.50044451e-01	-5.88531313e-02
1.89700000e+01	4.49601279e-01	-6.22809380e-02
1.89800000e+01	4.49133657e-01	-6.57002674e-02
1.89900000e+01	4.48641639e-01	-6.91109561e-02
1.90000000e+01	4.48125280e-01	-7.25128397e-02
1.90100000e+01	4.47584633e-01	-7.59057531e-02
1.90200000e+01	4.47019757e-01	-7.92895305e-02
1.90300000e+01	4.46430707e-01	-8.26640052e-02
1.90400000e+01	4.45817543e-01	-8.60290101e-02
1.90500000e+01	4.45180324e-01	-8.93843771e-02
1.90600000e+01	4.44519113e-01	-9.27299376e-02
1.90700000e+01	4.43833972e-01	-9.60655222e-02
1.90800000e+01	4.43124964e-01	-9.93909612e-02
1.90900000e+01	4.42392156e-01	-1.02706084e-01
1.91000000e+01	4.41635614e-01	-1.06010719e-01
1.91100000e+01	4.40855407e-01	-1.09304696e-01
1.91200000e+01	4.40051606e-01	-1.12587842e-01
1.91300000e+01	4.39224282e-01	-1.15859984e-01
1.91400000e+01	4.38373508e-01	-1.19120949e-01
1.91500000e+01	4.37499360e-01	-1.22370565e-01
1.91600000e+01	4.36601915e-01	-1.25608656e-01
1.91700000e+01	4.35681252e-01	-1.28835049e-01
1.91800000e+01	4.34737451e-01	-1.32049570e-01
1.91900000e+01	4.33770596e-01	-1.35252044e-01
1.92000000e+01	4.32780769e-01	-1.38442295e-01
1.92100000e+01	4.31768058e-01	-1.41620149e-01
1.92200000e+01	4.30732552e-01	-1.44785431e-01
1.92300000e+01	4.29674339e-01	-1.47937964e-01
1.92400000e+01	4.28593514e-01	-1.51077574e-01
1.92500000e+01	4.27490170e-01	-1.54204085e-01
1.92600000e+01	4.26364403e-01	-1.57317322e-01
1.92700000e+01	4.25216313e-01	-1.60417109e-01
1.92800000e+01	4.24046001e-01	-1.63503271e-01
1.92900000e+01	4.22853569e-01	-1.66575633e-01
1.93000000e+01	4.21639124e-01	-1.69634021e-01
1.93100000e+01	4.20402771e-01	-1.72678259e-01
1.93200000e+01	4.19144621e-01	-1.75708175e-01
1.93300000e+01	4.17864786e-01	-1.78723592e-01
1.93400000e+01	4.16563380e-01	-1.81724340e-01
1.93500000e+01	4.15240520e-01	-1.84710243e-01
1.93600000e+01	4.13896325e-01	-1.87681131e-01
1.93700000e+01	4.12530915e-01	-1.90636832e-01
1.93800000e+01	4.11144415e-01	-1.93577173e-01
1.93900000e+01	4.09736949e-01	-1.96501985e-01
1.94000000e+01	4.08308647e-01	-1.99411098e-01
1.94100000e+01	4.06859639e-01	-2.02304344e-01
1.94200000e+01	4.05390058e-01	-2.05181553e-01
1.94300000e+01	4.03900040e-01	-2.08042560e-01
1.94400000e+01	4.02389721e-01	-2.10887197e-01
1.94500000e+01	4.00859242e-01	-2.13715300e-01
1.94600000e+01	3.99308746e-01	-2.16526705e-01
1.94700000e+01	3.97738377e-01	-2.19321248e-01
1.94800000e+01	3.96148282e-01	-2.22098769e-01
1.94900000e+01	3.94538611e-01	-2.24859106e-01
1.95000000e+01	3.92909516e-01	-2.27602101e-01
1.95100000e+01	3.91261152e-01	-2.30327596e-01
1.95200000e+01	3.89593673e-01	-2.33035434e-01
1.95300000e+01	3.87907241e-01	-2.35725460e-01
1.95400000e+01	3.86202015e-01	-2.38397522e-01
1.95500000e+01	3.84478160e-01	-2.41051468e-01
1.95600000e+01	3.82735840e-01	-2.43687146e-01
1.95700000e+01	3.80975225e-01	-2.46304410e-01
1.95800000e+01	3.79196484e-01	-2.48903112e-01
1.95900000e+01	3.77399789e-01	-2.51483107e-01
1.96000000e+01	3.75585316e-01	-2.54044253e-01
1.96100000e+01	3.73753242e-01	-2.56586408e-01
1.96200000e+01	3.71903745e-01	-2.59109434e-01
1.96300000e+01	3.70037006e-01	-2.61613192e-01
1.96400000e+01	3.68153208e-01	-2.64097549e-01
1.96500000e+01	3.66252538e-01	-2.66562370e-01
1.96600000e+01	3.64335181e-01	-2.69007526e-01
1.96700000e+01	3.62401328e-01	-2.71432888e-01
1.96800000e+01	3.60451169e-01	-2.73838329e-01
1.96900000e+01	3.58484899e-01	-2.76223726e-01
1.97000000e+01	3.56502710e-01	-2.78588957e-01
1.97100000e+01	3.54504802e-01	-2.80933902e-01
1.97200000e+01	3.52491372e-01	-2.83258445e-01
1.97300000e+01	3.50462620e-01	-2.85562471e-01
1.97400000e+01	3.48418749e-01	-2.87845870e-01
1.97500000e+01	3.46359963e-01	-2.90108530e-01
1.97600000e+01	3.44286468e-01	-2.92350346e-01
1.97700000e+01	3.42198469e-01	-2.94571215e-01
1.97800000e+01	3.40096177e-01	-2.96771034e-01
1.97900000e+01	3.37979801e-01	-2.98949704e-01
1.98000000e+01	3.35849552e-01	-3.01107131e-01
1.98100000e+01	3.33705645e-01	-3.03243221e-01
1.98200000e+01	3.31548292e-01	-3.05357884e-01
1.98300000e+01	3.29377709e-01	-3.07451033e-01
1.98400000e+01	3.27194115e-01	-3.09522582e-01
1.98500000e+01	3.24997726e-01	-3.11572451e-01
1.98600000e+01	3.22788761e-01	-3.13600561e-01
1.98700000e+01	3.20567442e-01	-3.15606836e-01
1.98800000e+01	3.18333989e-01	-3.17591204e-01
1.98900000e+01	3.16088625e-01	-3.19553594e-01
1.99000000e+01	3.13831573e-01	-3.21493941e-01
1.99100000e+01	3.11563057e-01	-3.23412180e-01
1.99200000e+01	3.09283303e-01	-3.25308251e-01
1.99300000e+01	3.06992534e-01	-3.27182097e-01
1.99400000e+01	3.04690979e-01	-3.29033662e-01
1.99500000e+01	3.02378864e-01	-3.30862897e-01
1.99600000e+01	3.00056417e-01	-3.32669753e-01
1.99700000e+01	2.97723865e-01	-3.34454185e-01
1.99800000e+01	2.95381437e-01	-3.36216152e-01
1.99900000e+01	2.93029363e-01	-3.37955614e-01
2.00000000e+01	2.90667871e-01	-3.39672536e-01
2.00100000e+01	2.88297191e-01	-3.41366885e-01
2.00200000e+01	2.85917553e-01	-3.43038634e-01
2.00300000e+01	2.83529186e-01	-3.44687756e-01
2.00400000e+01	2.81132321e-01	-3.46314227e-01
2.00500000e+01	2.78727188e-01	-3.47918029e-01
2.00600000e+01	2.76314017e-01	-3.49499145e-01
2.00700000e+01	2.73893038e-01	-3.51057562e-01
2.00800000e+01	2.71464481e-01	-3.52593270e-01
2.00900000e+01	2.69028575e-01	-3.54106261e-01
2.01000000e+01	2.66585549e-01	-3.55596533e-01
2.01100000e+01	2.64135634e-01	-3.57064085e-01
2.01200000e+01	2.61679057e-01	-3.58508918e-01
2.01300000e+01	2.59216047e-01	-3.59931040e-01
2.01400000e+01	2.56746831e-01	-3.61330458e-01
2.01500000e+01	2.54271638e-01	-3.62707184e-01
2.01600000e+01	2.51790693e-01	-3.64061234e-01
2.01700000e+01	2.49304222e-01	-3.65392626e-01
2.01800000e+01	2.46812451e-01	-3.66701380e-01
2.01900000e+01	2.44315605e-01	-3.67987520e-01
2.02000000e+01	2.41813907e-01	-3.69251075e-01
2.02100000e+01	2.39307579e-01	-3.70492073e-01
2.02200000e+01	2.36796844e-01	-3.71710547e-01
2.02300000e+01	2.34281923e-01	-3.72906535e-01
2.02400000e+01	2.31763035e-01	-3.74080074e-01
2.02500000e+01	2.29240400e-01	-3.75231207e-01
2.02600000e+01	2.26714235e-01	-3.76359978e-01
2.02700000e+01	2.24184756e-01	-3.77466434e-01
2.02800000e+01	2.21652179e-01	-3.78550626e-01
2.02900000e+01	2.19116718e-01	-3.79612606e-01
2.03000000e+01	2.16578586e-01	-3.80652431e-01
2.03100000e+01	2.14037993e-01	-3.81670158e-01
2.03200000e+01	2.11495150e-01	-3.82665849e-01
2.03300000e+01	2.08950265e-01	-3.83639568e-01
2.03400000e+01	2.06403546e-01	-3.84591380e-01
2.03500000e+01	2.03855197e-01	-3.85521356e-01
2.03600000e+01	2.01305422e-01	-3.86429565e-01
2.03700000e+01	1.98754424e-01	-3.87316082e-01
2.03800000e+01	1.96202403e-01	-3.88180983e-01
2.03900000e+01	1.93649558e-01	-3.89024347e-01
2.04000000e+01	1.91096087e-01	-3.89846254e-01
2.04100000e+01	1.88542184e-01	-3.90646789e-01
2.04200000e+01	1.85988043e-01	-3.91426037e-01
2.04300000e+01	1.83433855e-01	-3.92184086e-01
2.04400000e+01	1.80879812e-01	-3.92921025e-01
2.04500000e+01	1.78326100e-01	-3.93636947e-01
2.04600000e+01	1.75772906e-01	-3.94331947e-01
2.04700000e+01	1.73220414e-01	-3.95006121e-01
2.04800000e+01	1.70668806e-01	-3.95659566e-01
2.04900000e+01	1.68118262e-01	-3.96292385e-01
2.05000000e+01	1.65568960e-01	-3.96904678e-01
2.05100000e+01	1.63021076e-01	-3.97496551e-01
2.05200000e+01	1.60474784e-01	-3.98068108e-01
2.05300000e+01	1.57930256e-01	-3.98619459e-01
2.05400000e+01	1.55387662e-01	-3.99150713e-01
2.05500000e+01	1.52847169e-01	-3.99661980e-01
2.05600000e+01	1.50308942e-01	-4.00153374e-01
2.05700000e+01	1.47773144e-01	-4.00625010e-01
2.05800000e+01	1.45239938e-01	-4.01077003e-01
2.05900000e+01	1.42709480e-01	-4.01509471e-01
2.06000000e+01	1.40181929e-01	-4.01922534e-01
2.06100000e+01	1.37657438e-01	-4.02316311e-01
2.06200000e+01	1.35136159e-01	-4.02690925e-01
2.06300000e+01	1.32618243e-01	-4.03046499e-01
2.06400000e+01	1.30103836e-01	-4.03383157e-01
2.06500000e+01	1.27593083e-01	-4.03701025e-01
2.06600000e+01	1.25086129e-01	-4.04000230e-01
2.06700000e+01	1.22583113e-01	-4.04280901e-01
2.06800000e+01	1.20084174e-01	-4.04543165e-01
2.06900000e+01	1.17589447e-01	-4.04787154e-01
2.07000000e+01	1.15099067e-01	-4.05012999e-01
2.07100000e+01	1.12613165e-01	-4.05220831e-01
2.07200000e+01	1.10131869e-01	-4.05410784e-01
2.07300000e+01	1.07655307e-01	-4.05582992e-01
2.07400000e+01	1.05183604e-01	-4.05737589e-01
2.07500000e+01	1.02716880e-01	-4.05874712e-01
2.07600000e+01	1.00255256e-01	-4.05994495e-01
2.07700000e+01	9.77988499e-02	-4.06097077e-01
2.07800000e+01	9.53477760e-02	-4.06182594e-01
2.07900000e+01	9.29021475e-02	-4.06251186e-01
2.08000000e+01	9.04620750e-02	-4.06302990e-01
2.08100000e+01	8.80276665e-02	-4.06338146e-01
2.08200000e+01	8.55990281e-02	-4.06356795e-01
2.08300000e+01	8.31762634e-02	-4.06359075e-01
2.08400000e+01	8.07594738e-02	-4.06345127e-01
2.08500000e+01	7.83487585e-02	-4.06315093e-01
2.08600000e+01	7.59442142e-02	-4.06269114e-01
2.08700000e+01	7.35459357e-02	-4.06207330e-01
2.08800000e+01	7.11540152e-02	-4.06129885e-01
2.08900000e+01	6.87685428e-02	-4.06036920e-01
2.09000000e+01	6.63896066e-02	-4.05928576e-01
2.09100000e+01	6.40172923e-02	-4.05804997e-01
2.09200000e+01	6.16516834e-02	-4.05666325e-01
2.09300000e+01	5.92928613e-02	-4.05512701e-01
2.09400000e+01	5.69409052e-02	-4.05344268e-01
2.09500000e+01	5.45958922e-02	-4.05161170e-01
2.09600000e+01	5.22578974e-02	-4.04963547e-01
2.09700000e+01	4.99269934e-02	-4.04751542e-01
2.09800000e+01	4.76032510e-02	-4.04525297e-01
2.09900000e+01	4.52867390e-02	-4.04284954e-01
2.10000000e+01	4.29775239e-02	-4.04030656e-01
2.10100000e+01	4.06756703e-02	-4.03762542e-01
2.10200000e+01	3.83812408e-02	-4.03480756e-01
2.10300000e+01	3.60942959e-02	-4.03185436e-01
2.10400000e+01	3.38148943e-02	-4.02876726e-01
