t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50
1.29392590e+01,1.10819941e+01,1.05989036e+01,1.03705065e+01,1.02417301e+01,1.01626802e+01,1.01116882e+01,1.00777260e+01,1.00546046e+01,1.00386164e+01,1.00274349e+01,1.00195500e+01,1.00139562e+01,1.00099709e+01,1.00071235e+01,1.00050857e+01,1.00036266e+01,1.00025824e+01,1.00018365e+01,1.00013058e+01,1.00009308e+01,1.00006694e+01,1.00004918e+01,1.00003779e+01,1.00003144e+01,1.00002941e+01,1.00003144e+01,1.00003779e+01,1.00004918e+01,1.00006694e+01,1.00009308e+01,1.00013058e+01,1.00018365e+01,1.00025824e+01,1.00036266e+01,1.00050857e+01,1.00071235e+01,1.00099709e+01,1.00139562e+01,1.00195500e+01,1.00274349e+01,1.00386164e+01,1.00546046e+01,1.00777260e+01,1.01116882e+01,1.01626802e+01,1.02417301e+01,1.03705065e+01,1.05989036e+01,1.10819941e+01,1.29392590e+01
1.29422480e+01,1.10840884e+01,1.06004948e+01,1.03717341e+01,1.02426823e+01,1.01634201e+01,1.01122632e+01,1.00781724e+01,1.00549507e+01,1.00388841e+01,1.00276415e+01,1.00197089e+01,1.00140781e+01,1.00100641e+01,1.00071945e+01,1.00051396e+01,1.00036674e+01,1.00026131e+01,1.00018596e+01,1.00013231e+01,1.00009439e+01,1.00006793e+01,1.00004995e+01,1.00003841e+01,1.00003198e+01,1.00002992e+01,1.00003198e+01,1.00003841e+01,1.00004995e+01,1.00006793e+01,1.00009439e+01,1.00013231e+01,1.00018596e+01,1.00026131e+01,1.00036674e+01,1.00051396e+01,1.00071945e+01,1.00100641e+01,1.00140781e+01,1.00197089e+01,1.00276415e+01,1.00388841e+01,1.00549507e+01,1.00781724e+01,1.01122632e+01,1.01634201e+01,1.02426823e+01,1.03717341e+01,1.06004948e+01,1.10840884e+01,1.29422480e+01
1.29452313e+01,1.10861798e+01,1.06020846e+01,1.03729614e+01,1.02436348e+01,1.01641607e+01,1.01128391e+01,1.00786198e+01,1.00552977e+01,1.00391527e+01,1.00278488e+01,1.00198685e+01,1.00142006e+01,1.00101578e+01,1.00072659e+01,1.00051939e+01,1.00037084e+01,1.00026440e+01,1.00018829e+01,1.00013406e+01,1.00009570e+01,1.00006893e+01,1.00005073e+01,1.00003904e+01,1.00003253e+01,1.00003044e+01,1.00003253e+01,1.00003904e+01,1.00005073e+01,1.00006893e+01,1.00009570e+01,1.00013406e+01,1.00018829e+01,1.00026440e+01,1.00037084e+01,1.00051939e+01,1.00072659e+01,1.00101578e+01,1.00142006e+01,1.00198685e+01,1.00278488e+01,1.00391527e+01,1.00552977e+01,1.00786198e+01,1.01128391e+01,1.01641607e+01,1.02436348e+01,1.03729614e+01,1.06020846e+01,1.10861798e+01,1.29452313e+01
1.29482087e+01,1.10882683e+01,1.06036731e+01,1.03741883e+01,1.02445876e+01,1.01649018e+01,1.01134157e+01,1.00790680e+01,1.00556455e+01,1.00394220e+01,1.00280569e+01,1.00200288e+01,1.00143237e+01,1.00102520e+01,1.00073378e+01,1.00052485e+01,1.00037497e+01,1.00026752e+01,1.00019063e+01,1.00013583e+01,1.00009703e+01,1.00006994e+01,1.00005152e+01,1.00003968e+01,1.00003308e+01,1.00003096e+01,1.00003308e+01,1.00003968e+01,1.00005152e+01,1.00006994e+01,1.00009703e+01,1.00013583e+01,1.00019063e+01,1.00026752e+01,1.00037497e+01,1.00052485e+01,1.00073378e+01,1.00102520e+01,1.00143237e+01,1.00200288e+01,1.00280569e+01,1.00394220e+01,1.00556455e+01,1.00790680e+01,1.01134157e+01,1.01649018e+01,1.02445876e+01,1.03741883e+01,1.06036731e+01,1.10882683e+01,1.29482087e+01
1.29511805e+01,1.10903540e+01,1.06052603e+01,1.03754149e+01,1.02455406e+01,1.01656436e+01,1.01139931e+01,1.00795170e+01,1.00559942e+01,1.00396922e+01,1.00282657e+01,1.00201898e+01,1.00144474e+01,1.00103467e+01,1.00074101e+01,1.00053034e+01,1.00037914e+01,1.00027067e+01,1.00019300e+01,1.00013761e+01,1.00009838e+01,1.00007097e+01,1.00005232e+01,1.00004033e+01,1.00003364e+01,1.00003150e+01,1.00003364e+01,1.00004033e+01,1.00005232e+01,1.00007097e+01,1.00009838e+01,1.00013761e+01,1.00019300e+01,1.00027067e+01,1.00037914e+01,1.00053034e+01,1.00074101e+01,1.00103467e+01,1.00144474e+01,1.00201898e+01,1.00282657e+01,1.00396922e+01,1.00559942e+01,1.00795170e+01,1.01139931e+01,1.01656436e+01,1.02455406e+01,1.03754149e+01,1.06052603e+01,1.10903540e+01,1.29511805e+01
1.29541464e+01,1.10924367e+01,1.06068461e+01,1.03766411e+01,1.02464938e+01,1.01663860e+01,1.01145713e+01,1.00799670e+01,1.00563437e+01,1.00399632e+01,1.00284753e+01,1.00203514e+01,1.00145717e+01,1.00104420e+01,1.00074828e+01,1.00053587e+01,1.00038333e+01,1.00027383e+01,1.00019539e+01,1.00013940e+01,1.00009973e+01,1.00007200e+01,1.00005312e+01,1.00004098e+01,1.00003421e+01,1.00003204e+01,1.00003421e+01,1.00004098e+01,1.00005312e+01,1.00007200e+01,1.00009973e+01,1.00013940e+01,1.00019539e+01,1.00027383e+01,1.00038333e+01,1.00053587e+01,1.00074828e+01,1.00104420e+01,1.00145717e+01,1.00203514e+01,1.00284753e+01,1.00399632e+01,1.00563437e+01,1.00799670e+01,1.01145713e+01,1.01663860e+01,1.02464938e+01,1.03766411e+01,1.06068461e+01,1.10924367e+01,1.29541464e+01
1.29571067e+01,1.10945166e+01,1.06084307e+01,1.03778670e+01,1.02474473e+01,1.01671290e+01,1.01151503e+01,1.00804177e+01,1.00566941e+01,1.00402350e+01,1.00286856e+01,1.00205137e+01,1.00146965e+01,1.00105377e+01,1.00075559e+01,1.00054144e+01,1.00038755e+01,1.00027703e+01,1.00019780e+01,1.00014122e+01,1.00010110e+01,1.00007305e+01,1.00005394e+01,1.00004165e+01,1.00003479e+01,1.00003258e+01,1.00003479e+01,1.00004165e+01,1.00005394e+01,1.00007305e+01,1.00010110e+01,1.00014122e+01,1.00019780e+01,1.00027703e+01,1.00038755e+01,1.00054144e+01,1.00075559e+01,1.00105377e+01,1.00146965e+01,1.00205137e+01,1.00286856e+01,1.00402350e+01,1.00566941e+01,1.00804177e+01,1.01151503e+01,1.01671290e+01,1.02474473e+01,1.03778670e+01,1.06084307e+01,1.10945166e+01,1.29571067e+01
1.29600613e+01,1.10965936e+01,1.06100139e+01,1.03790926e+01,1.02484011e+01,1.01678725e+01,1.01157300e+01,1.00808694e+01,1.00570454e+01,1.00405077e+01,1.00288967e+01,1.00206767e+01,1.00148219e+01,1.00106339e+01,1.00076295e+01,1.00054704e+01,1.00039180e+01,1.00028024e+01,1.00020022e+01,1.00014305e+01,1.00010249e+01,1.00007410e+01,1.00005476e+01,1.00004232e+01,1.00003537e+01,1.00003314e+01,1.00003537e+01,1.00004232e+01,1.00005476e+01,1.00007410e+01,1.00010249e+01,1.00014305e+01,1.00020022e+01,1.00028024e+01,1.00039180e+01,1.00054704e+01,1.00076295e+01,1.00106339e+01,1.00148219e+01,1.00206767e+01,1.00288967e+01,1.00405077e+01,1.00570454e+01,1.00808694e+01,1.01157300e+01,1.01678725e+01,1.02484011e+01,1.03790926e+01,1.06100139e+01,1.10965936e+01,1.29600613e+01
1.29630103e+01,1.10986678e+01,1.06115958e+01,1.03803178e+01,1.02493550e+01,1.01686167e+01,1.01163106e+01,1.00813218e+01,1.00573975e+01,1.00407811e+01,1.00291085e+01,1.00208403e+01,1.00149480e+01,1.00107306e+01,1.00077034e+01,1.00055268e+01,1.00039609e+01,1.00028348e+01,1.00020267e+01,1.00014489e+01,1.00010389e+01,1.00007517e+01,1.00005560e+01,1.00004300e+01,1.00003596e+01,1.00003370e+01,1.00003596e+01,1.00004300e+01,1.00005560e+01,1.00007517e+01,1.00010389e+01,1.00014489e+01,1.00020267e+01,1.00028348e+01,1.00039609e+01,1.00055268e+01,1.00077034e+01,1.00107306e+01,1.00149480e+01,1.00208403e+01,1.00291085e+01,1.00407811e+01,1.00573975e+01,1.00813218e+01,1.01163106e+01,1.01686167e+01,1.02493550e+01,1.03803178e+01,1.06115958e+01,1.10986678e+01,1.29630103e+01
1.29659536e+01,1.11007391e+01,1.06131764e+01,1.03815426e+01,1.02503092e+01,1.01693614e+01,1.01168919e+01,1.00817751e+01,1.00577504e+01,1.00410553e+01,1.00293211e+01,1.00210046e+01,1.00150746e+01,1.00108279e+01,1.00077779e+01,1.00055836e+01,1.00040040e+01,1.00028675e+01,1.00020514e+01,1.00014676e+01,1.00010530e+01,1.00007625e+01,1.00005644e+01,1.00004368e+01,1.00003656e+01,1.00003427e+01,1.00003656e+01,1.00004368e+01,1.00005644e+01,1.00007625e+01,1.00010530e+01,1.00014676e+01,1.00020514e+01,1.00028675e+01,1.00040040e+01,1.00055836e+01,1.00077779e+01,1.00108279e+01,1.00150746e+01,1.00210046e+01,1.00293211e+01,1.00410553e+01,1.00577504e+01,1.00817751e+01,1.01168919e+01,1.01693614e+01,1.02503092e+01,1.03815426e+01,1.06131764e+01,1.11007391e+01,1.29659536e+01
1.29688913e+01,1.11028076e+01,1.06147557e+01,1.03827670e+01,1.02512637e+01,1.01701067e+01,1.01174739e+01,1.00822293e+01,1.00581042e+01,1.00413304e+01,1.00295344e+01,1.00211695e+01,1.00152017e+01,1.00109256e+01,1.00078527e+01,1.00056407e+01,1.00040474e+01,1.00029004e+01,1.00020763e+01,1.00014864e+01,1.00010672e+01,1.00007734e+01,1.00005730e+01,1.00004438e+01,1.00003716e+01,1.00003484e+01,1.00003716e+01,1.00004438e+01,1.00005730e+01,1.00007734e+01,1.00010672e+01,1.00014864e+01,1.00020763e+01,1.00029004e+01,1.00040474e+01,1.00056407e+01,1.00078527e+01,1.00109256e+01,1.00152017e+01,1.00211695e+01,1.00295344e+01,1.00413304e+01,1.00581042e+01,1.00822293e+01,1.01174739e+01,1.01701067e+01,1.02512637e+01,1.03827670e+01,1.06147557e+01,1.11028076e+01,1.29688913e+01
1.29718235e+01,1.11048732e+01,1.06163337e+01,1.03839911e+01,1.02522183e+01,1.01708525e+01,1.01180567e+01,1.00826842e+01,1.00584589e+01,1.00416062e+01,1.00297484e+01,1.00213352e+01,1.00153295e+01,1.00110239e+01,1.00079280e+01,1.00056982e+01,1.00040912e+01,1.00029336e+01,1.00021014e+01,1.00015053e+01,1.00010816e+01,1.00007844e+01,1.00005816e+01,1.00004508e+01,1.00003777e+01,1.00003543e+01,1.00003777e+01,1.00004508e+01,1.00005816e+01,1.00007844e+01,1.00010816e+01,1.00015053e+01,1.00021014e+01,1.00029336e+01,1.00040912e+01,1.00056982e+01,1.00079280e+01,1.00110239e+01,1.00153295e+01,1.00213352e+01,1.00297484e+01,1.00416062e+01,1.00584589e+01,1.00826842e+01,1.01180567e+01,1.01708525e+01,1.02522183e+01,1.03839911e+01,1.06163337e+01,1.11048732e+01,1.29718235e+01
1.29747502e+01,1.11069360e+01,1.06179103e+01,1.03852148e+01,1.02531732e+01,1.01715990e+01,1.01186402e+01,1.00831400e+01,1.00588143e+01,1.00418829e+01,1.00299632e+01,1.00215015e+01,1.00154579e+01,1.00111226e+01,1.00080037e+01,1.00057560e+01,1.00041352e+01,1.00029670e+01,1.00021266e+01,1.00015245e+01,1.00010961e+01,1.00007956e+01,1.00005903e+01,1.00004579e+01,1.00003839e+01,1.00003602e+01,1.00003839e+01,1.00004579e+01,1.00005903e+01,1.00007956e+01,1.00010961e+01,1.00015245e+01,1.00021266e+01,1.00029670e+01,1.00041352e+01,1.00057560e+01,1.00080037e+01,1.00111226e+01,1.00154579e+01,1.00215015e+01,1.00299632e+01,1.00418829e+01,1.00588143e+01,1.00831400e+01,1.01186402e+01,1.01715990e+01,1.02531732e+01,1.03852148e+01,1.06179103e+01,1.11069360e+01,1.29747502e+01
1.29776713e+01,1.11089961e+01,1.06194856e+01,1.03864382e+01,1.02541283e+01,1.01723459e+01,1.01192245e+01,1.00835967e+01,1.00591706e+01,1.00421603e+01,1.00301787e+01,1.00216684e+01,1.00155868e+01,1.00112219e+01,1.00080798e+01,1.00058142e+01,1.00041795e+01,1.00030007e+01,1.00021521e+01,1.00015438e+01,1.00011108e+01,1.00008068e+01,1.00005991e+01,1.00004651e+01,1.00003902e+01,1.00003661e+01,1.00003902e+01,1.00004651e+01,1.00005991e+01,1.00008068e+01,1.00011108e+01,1.00015438e+01,1.00021521e+01,1.00030007e+01,1.00041795e+01,1.00058142e+01,1.00080798e+01,1.00112219e+01,1.00155868e+01,1.00216684e+01,1.00301787e+01,1.00421603e+01,1.00591706e+01,1.00835967e+01,1.01192245e+01,1.01723459e+01,1.02541283e+01,1.03864382e+01,1.06194856e+01,1.11089961e+01,1.29776713e+01
1.29805870e+01,1.11110533e+01,1.06210597e+01,1.03876611e+01,1.02550835e+01,1.01730935e+01,1.01198096e+01,1.00840541e+01,1.00595277e+01,1.00424385e+01,1.00303949e+01,1.00218360e+01,1.00157163e+01,1.00113216e+01,1.00081564e+01,1.00058728e+01,1.00042242e+01,1.00030346e+01,1.00021779e+01,1.00015633e+01,1.00011256e+01,1.00008182e+01,1.00006080e+01,1.00004724e+01,1.00003966e+01,1.00003722e+01,1.00003966e+01,1.00004724e+01,1.00006080e+01,1.00008182e+01,1.00011256e+01,1.00015633e+01,1.00021779e+01,1.00030346e+01,1.00042242e+01,1.00058728e+01,1.00081564e+01,1.00113216e+01,1.00157163e+01,1.00218360e+01,1.00303949e+01,1.00424385e+01,1.00595277e+01,1.00840541e+01,1.01198096e+01,1.01730935e+01,1.02550835e+01,1.03876611e+01,1.06210597e+01,1.11110533e+01,1.29805870e+01
1.29834972e+01,1.11131077e+01,1.06226324e+01,1.03888837e+01,1.02560390e+01,1.01738416e+01,1.01203953e+01,1.00845124e+01,1.00598857e+01,1.00427176e+01,1.00306119e+01,1.00220043e+01,1.00158464e+01,1.00114219e+01,1.00082334e+01,1.00059317e+01,1.00042691e+01,1.00030687e+01,1.00022038e+01,1.00015829e+01,1.00011405e+01,1.00008297e+01,1.00006171e+01,1.00004798e+01,1.00004030e+01,1.00003783e+01,1.00004030e+01,1.00004798e+01,1.00006171e+01,1.00008297e+01,1.00011405e+01,1.00015829e+01,1.00022038e+01,1.00030687e+01,1.00042691e+01,1.00059317e+01,1.00082334e+01,1.00114219e+01,1.00158464e+01,1.00220043e+01,1.00306119e+01,1.00427176e+01,1.00598857e+01,1.00845124e+01,1.01203953e+01,1.01738416e+01,1.02560390e+01,1.03888837e+01,1.06226324e+01,1.11131077e+01,1.29834972e+01
1.29864019e+01,1.11151593e+01,1.06242038e+01,1.03901059e+01,1.02569947e+01,1.01745902e+01,1.01209818e+01,1.00849714e+01,1.00602445e+01,1.00429974e+01,1.00308296e+01,1.00221732e+01,1.00159771e+01,1.00115227e+01,1.00083109e+01,1.00059910e+01,1.00043143e+01,1.00031032e+01,1.00022299e+01,1.00016027e+01,1.00011556e+01,1.00008413e+01,1.00006262e+01,1.00004873e+01,1.00004095e+01,1.00003845e+01,1.00004095e+01,1.00004873e+01,1.00006262e+01,1.00008413e+01,1.00011556e+01,1.00016027e+01,1.00022299e+01,1.00031032e+01,1.00043143e+01,1.00059910e+01,1.00083109e+01,1.00115227e+01,1.00159771e+01,1.00221732e+01,1.00308296e+01,1.00429974e+01,1.00602445e+01,1.00849714e+01,1.01209818e+01,1.01745902e+01,1.02569947e+01,1.03901059e+01,1.06242038e+01,1.11151593e+01,1.29864019e+01
1.29893013e+01,1.11172081e+01,1.06257738e+01,1.03913277e+01,1.02579505e+01,1.01753393e+01,1.01215690e+01,1.00854313e+01,1.00606041e+01,1.00432780e+01,1.00310481e+01,1.00223428e+01,1.00161084e+01,1.00116239e+01,1.00083887e+01,1.00060507e+01,1.00043599e+01,1.00031378e+01,1.00022562e+01,1.00016227e+01,1.00011709e+01,1.00008530e+01,1.00006354e+01,1.00004948e+01,1.00004161e+01,1.00003908e+01,1.00004161e+01,1.00004948e+01,1.00006354e+01,1.00008530e+01,1.00011709e+01,1.00016227e+01,1.00022562e+01,1.00031378e+01,1.00043599e+01,1.00060507e+01,1.00083887e+01,1.00116239e+01,1.00161084e+01,1.00223428e+01,1.00310481e+01,1.00432780e+01,1.00606041e+01,1.00854313e+01,1.01215690e+01,1.01753393e+01,1.02579505e+01,1.03913277e+01,1.06257738e+01,1.11172081e+01,1.29893013e+01
1.29921953e+01,1.11192542e+01,1.06273426e+01,1.03925491e+01,1.02589066e+01,1.01760890e+01,1.01221570e+01,1.00858920e+01,1.00609645e+01,1.00435594e+01,1.00312673e+01,1.00225131e+01,1.00162402e+01,1.00117257e+01,1.00084670e+01,1.00061107e+01,1.00044058e+01,1.00031728e+01,1.00022828e+01,1.00016429e+01,1.00011862e+01,1.00008648e+01,1.00006447e+01,1.00005025e+01,1.00004228e+01,1.00003972e+01,1.00004228e+01,1.00005025e+01,1.00006447e+01,1.00008648e+01,1.00011862e+01,1.00016429e+01,1.00022828e+01,1.00031728e+01,1.00044058e+01,1.00061107e+01,1.00084670e+01,1.00117257e+01,1.00162402e+01,1.00225131e+01,1.00312673e+01,1.00435594e+01,1.00609645e+01,1.00858920e+01,1.01221570e+01,1.01760890e+01,1.02589066e+01,1.03925491e+01,1.06273426e+01,1.11192542e+01,1.29921953e+01
1.29950839e+01,1.11212975e+01,1.06289101e+01,1.03937702e+01,1.02598628e+01,1.01768393e+01,1.01227457e+01,1.00863535e+01,1.00613257e+01,1.00438416e+01,1.00314872e+01,1.00226840e+01,1.00163726e+01,1.00118280e+01,1.00085457e+01,1.00061711e+01,1.00044519e+01,1.00032079e+01,1.00023095e+01,1.00016632e+01,1.00012017e+01,1.00008768e+01,1.00006541e+01,1.00005102e+01,1.00004296e+01,1.00004036e+01,1.00004296e+01,1.00005102e+01,1.00006541e+01,1.00008768e+01,1.00012017e+01,1.00016632e+01,1.00023095e+01,1.00032079e+01,1.00044519e+01,1.00061711e+01,1.00085457e+01,1.00118280e+01,1.00163726e+01,1.00226840e+01,1.00314872e+01,1.00438416e+01,1.00613257e+01,1.00863535e+01,1.01227457e+01,1.01768393e+01,1.02598628e+01,1.03937702e+01,1.06289101e+01,1.11212975e+01,1.29950839e+01
1.29979672e+01,1.11233381e+01,1.06304762e+01,1.03949908e+01,1.02608192e+01,1.01775900e+01,1.01233350e+01,1.00868158e+01,1.00616878e+01,1.00441246e+01,1.00317078e+01,1.00228555e+01,1.00165056e+01,1.00119308e+01,1.00086249e+01,1.00062318e+01,1.00044984e+01,1.00032434e+01,1.00023365e+01,1.00016837e+01,1.00012174e+01,1.00008888e+01,1.00006636e+01,1.00005180e+01,1.00004364e+01,1.00004101e+01,1.00004364e+01,1.00005180e+01,1.00006636e+01,1.00008888e+01,1.00012174e+01,1.00016837e+01,1.00023365e+01,1.00032434e+01,1.00044984e+01,1.00062318e+01,1.00086249e+01,1.00119308e+01,1.00165056e+01,1.00228555e+01,1.00317078e+01,1.00441246e+01,1.00616878e+01,1.00868158e+01,1.01233350e+01,1.01775900e+01,1.02608192e+01,1.03949908e+01,1.06304762e+01,1.11233381e+01,1.29979672e+01
1.30008453e+01,1.11253759e+01,1.06320411e+01,1.03962110e+01,1.02617758e+01,1.01783413e+01,1.01239251e+01,1.00872789e+01,1.00620506e+01,1.00444083e+01,1.00319292e+01,1.00230277e+01,1.00166392e+01,1.00120341e+01,1.00087045e+01,1.00062930e+01,1.00045452e+01,1.00032791e+01,1.00023637e+01,1.00017044e+01,1.00012332e+01,1.00009010e+01,1.00006733e+01,1.00005259e+01,1.00004433e+01,1.00004167e+01,1.00004433e+01,1.00005259e+01,1.00006733e+01,1.00009010e+01,1.00012332e+01,1.00017044e+01,1.00023637e+01,1.00032791e+01,1.00045452e+01,1.00062930e+01,1.00087045e+01,1.00120341e+01,1.00166392e+01,1.00230277e+01,1.00319292e+01,1.00444083e+01,1.00620506e+01,1.00872789e+01,1.01239251e+01,1.01783413e+01,1.02617758e+01,1.03962110e+01,1.06320411e+01,1.11253759e+01,1.30008453e+01
1.30037180e+01,1.11274110e+01,1.06336046e+01,1.03974309e+01,1.02627326e+01,1.01790931e+01,1.01245159e+01,1.00877427e+01,1.00624143e+01,1.00446928e+01,1.00321512e+01,1.00232006e+01,1.00167734e+01,1.00121379e+01,1.00087845e+01,1.00063545e+01,1.00045923e+01,1.00033150e+01,1.00023910e+01,1.00017253e+01,1.00012491e+01,1.00009134e+01,1.00006830e+01,1.00005339e+01,1.00004503e+01,1.00004234e+01,1.00004503e+01,1.00005339e+01,1.00006830e+01,1.00009134e+01,1.00012491e+01,1.00017253e+01,1.00023910e+01,1.00033150e+01,1.00045923e+01,1.00063545e+01,1.00087845e+01,1.00121379e+01,1.00167734e+01,1.00232006e+01,1.00321512e+01,1.00446928e+01,1.00624143e+01,1.00877427e+01,1.01245159e+01,1.01790931e+01,1.02627326e+01,1.03974309e+01,1.06336046e+01,1.11274110e+01,1.30037180e+01
1.30065855e+01,1.11294433e+01,1.06351668e+01,1.03986503e+01,1.02636895e+01,1.01798453e+01,1.01251074e+01,1.00882074e+01,1.00627787e+01,1.00449781e+01,1.00323740e+01,1.00233741e+01,1.00169081e+01,1.00122422e+01,1.00088650e+01,1.00064163e+01,1.00046397e+01,1.00033512e+01,1.00024186e+01,1.00017463e+01,1.00012652e+01,1.00009258e+01,1.00006928e+01,1.00005420e+01,1.00004574e+01,1.00004302e+01,1.00004574e+01,1.00005420e+01,1.00006928e+01,1.00009258e+01,1.00012652e+01,1.00017463e+01,1.00024186e+01,1.00033512e+01,1.00046397e+01,1.00064163e+01,1.00088650e+01,1.00122422e+01,1.00169081e+01,1.00233741e+01,1.00323740e+01,1.00449781e+01,1.00627787e+01,1.00882074e+01,1.01251074e+01,1.01798453e+01,1.02636895e+01,1.03986503e+01,1.06351668e+01,1.11294433e+01,1.30065855e+01
1.30094477e+01,1.11314730e+01,1.06367277e+01,1.03998693e+01,1.02646466e+01,1.01805981e+01,1.01256996e+01,1.00886728e+01,1.00631440e+01,1.00452642e+01,1.00325976e+01,1.00235483e+01,1.00170435e+01,1.00123470e+01,1.00089459e+01,1.00064785e+01,1.00046874e+01,1.00033877e+01,1.00024465e+01,1.00017675e+01,1.00012815e+01,1.00009384e+01,1.00007028e+01,1.00005502e+01,1.00004646e+01,1.00004370e+01,1.00004646e+01,1.00005502e+01,1.00007028e+01,1.00009384e+01,1.00012815e+01,1.00017675e+01,1.00024465e+01,1.00033877e+01,1.00046874e+01,1.00064785e+01,1.00089459e+01,1.00123470e+01,1.00170435e+01,1.00235483e+01,1.00325976e+01,1.00452642e+01,1.00631440e+01,1.00886728e+01,1.01256996e+01,1.01805981e+01,1.02646466e+01,1.03998693e+01,1.06367277e+01,1.11314730e+01,1.30094477e+01
1.30123048e+01,1.11334999e+01,1.06382873e+01,1.04010879e+01,1.02656038e+01,1.01813514e+01,1.01262924e+01,1.00891390e+01,1.00635101e+01,1.00455510e+01,1.00328218e+01,1.00237231e+01,1.00171794e+01,1.00124523e+01,1.00090272e+01,1.00065411e+01,1.00047354e+01,1.00034244e+01,1.00024745e+01,1.00017889e+01,1.00012978e+01,1.00009510e+01,1.00007128e+01,1.00005584e+01,1.00004718e+01,1.00004439e+01,1.00004718e+01,1.00005584e+01,1.00007128e+01,1.00009510e+01,1.00012978e+01,1.00017889e+01,1.00024745e+01,1.00034244e+01,1.00047354e+01,1.00065411e+01,1.00090272e+01,1.00124523e+01,1.00171794e+01,1.00237231e+01,1.00328218e+01,1.00455510e+01,1.00635101e+01,1.00891390e+01,1.01262924e+01,1.01813514e+01,1.02656038e+01,1.04010879e+01,1.06382873e+01,1.11334999e+01,1.30123048e+01
1.30151567e+01,1.11355241e+01,1.06398456e+01,1.04023061e+01,1.02665612e+01,1.01821052e+01,1.01268860e+01,1.00896060e+01,1.00638769e+01,1.00458387e+01,1.00330468e+01,1.00238986e+01,1.00173159e+01,1.00125581e+01,1.00091090e+01,1.00066041e+01,1.00047837e+01,1.00034614e+01,1.00025027e+01,1.00018105e+01,1.00013144e+01,1.00009638e+01,1.00007229e+01,1.00005668e+01,1.00004792e+01,1.00004510e+01,1.00004792e+01,1.00005668e+01,1.00007229e+01,1.00009638e+01,1.00013144e+01,1.00018105e+01,1.00025027e+01,1.00034614e+01,1.00047837e+01,1.00066041e+01,1.00091090e+01,1.00125581e+01,1.00173159e+01,1.00238986e+01,1.00330468e+01,1.00458387e+01,1.00638769e+01,1.00896060e+01,1.01268860e+01,1.01821052e+01,1.02665612e+01,1.04023061e+01,1.06398456e+01,1.11355241e+01,1.30151567e+01
1.30180034e+01,1.11375456e+01,1.06414026e+01,1.04035238e+01,1.02675187e+01,1.01828595e+01,1.01274802e+01,1.00900738e+01,1.00642445e+01,1.00461270e+01,1.00332724e+01,1.00240748e+01,1.00174529e+01,1.00126644e+01,1.00091912e+01,1.00066674e+01,1.00048324e+01,1.00034986e+01,1.00025312e+01,1.00018322e+01,1.00013311e+01,1.00009768e+01,1.00007332e+01,1.00005752e+01,1.00004866e+01,1.00004580e+01,1.00004866e+01,1.00005752e+01,1.00007332e+01,1.00009768e+01,1.00013311e+01,1.00018322e+01,1.00025312e+01,1.00034986e+01,1.00048324e+01,1.00066674e+01,1.00091912e+01,1.00126644e+01,1.00174529e+01,1.00240748e+01,1.00332724e+01,1.00461270e+01,1.00642445e+01,1.00900738e+01,1.01274802e+01,1.01828595e+01,1.02675187e+01,1.04035238e+01,1.06414026e+01,1.11375456e+01,1.30180034e+01
1.30208450e+01,1.11395644e+01,1.06429583e+01,1.04047412e+01,1.02684764e+01,1.01836142e+01,1.01280752e+01,1.00905423e+01,1.00646130e+01,1.00464162e+01,1.00334988e+01,1.00242515e+01,1.00175906e+01,1.00127712e+01,1.00092738e+01,1.00067312e+01,1.00048813e+01,1.00035362e+01,1.00025599e+01,1.00018542e+01,1.00013479e+01,1.00009898e+01,1.00007435e+01,1.00005838e+01,1.00004941e+01,1.00004652e+01,1.00004941e+01,1.00005838e+01,1.00007435e+01,1.00009898e+01,1.00013479e+01,1.00018542e+01,1.00025599e+01,1.00035362e+01,1.00048813e+01,1.00067312e+01,1.00092738e+01,1.00127712e+01,1.00175906e+01,1.00242515e+01,1.00334988e+01,1.00464162e+01,1.00646130e+01,1.00905423e+01,1.01280752e+01,1.01836142e+01,1.02684764e+01,1.04047412e+01,1.06429583e+01,1.11395644e+01,1.30208450e+01
1.30236815e+01,1.11415806e+01,1.06445127e+01,1.04059581e+01,1.02694342e+01,1.01843695e+01,1.01286707e+01,1.00910116e+01,1.00649822e+01,1.00467061e+01,1.00337259e+01,1.00244290e+01,1.00177288e+01,1.00128786e+01,1.00093569e+01,1.00067952e+01,1.00049306e+01,1.00035739e+01,1.00025888e+01,1.00018763e+01,1.00013649e+01,1.00010030e+01,1.00007540e+01,1.00005924e+01,1.00005017e+01,1.00004725e+01,1.00005017e+01,1.00005924e+01,1.00007540e+01,1.00010030e+01,1.00013649e+01,1.00018763e+01,1.00025888e+01,1.00035739e+01,1.00049306e+01,1.00067952e+01,1.00093569e+01,1.00128786e+01,1.00177288e+01,1.00244290e+01,1.00337259e+01,1.00467061e+01,1.00649822e+01,1.00910116e+01,1.01286707e+01,1.01843695e+01,1.02694342e+01,1.04059581e+01,1.06445127e+01,1.11415806e+01,1.30236815e+01
